,team1,team2,elo1,elo2
8782,99294153828264740,103461966951059521,1600.8526627227204,1548.7141254389303
8783,99566408222831088,99566408221961358,1566.9629166572413,1513.4314520363127
8784,105397399468432537,100205576309502431,1453.1733257061119,1475.5087454500667
8785,105397404796640412,99566408222831088,1501.4991197179565,1580.5934601620927
8786,100205576309502431,99566408222831088,1464.2057137146503,1591.8964918975091
8787,99566408222831088,104202382255290736,1601.2187244388008,1428.1421131418351
8788,104202382255290736,105397399468432537,1445.2928527698755,1436.0225860780715
8789,99566408222831088,105397399468432537,1578.13695584141,1459.1043546754622
8790,99566408217116828,99566408222831088,1455.8806909662694,1589.1835856141927
8791,105397399468432537,99566408217116828,1442.9559037354345,1472.0291419062971
8792,104202382255290736,99566408217116828,1462.5216797210214,1454.8003149551512
8793,99566408221961358,105397399468432537,1526.2297259241736,1430.1576298475736
8794,104202382255290736,100205576309502431,1446.5992317450884,1480.1281616905833
8795,100205576309502431,99566408217116828,1462.9638330530713,1471.9646435926632
8796,100205576309502431,105397404796640412,1448.7312072289733,1515.7317455420546
8797,99566408221961358,100205576309502431,1538.718823526836,1436.2421096263108
8798,105397404796640412,104202382255290736,1528.5894374895047,1433.7415397976383
8799,99566408217116828,105397404796640412,1490.5494659217125,1510.0046151604554
8800,99566408221114231,99566408221961358,1478.8843978452023,1552.615556747052
8801,105397399468432537,105397404796640412,1417.7713216233774,1522.3909233846516
8802,105397404796640412,99566408221114231,1504.3977807986264,1496.8775404312275
8803,100205576307813373,104202382255290736,1557.990893347134,1422.7813355710186
8804,99566408221114231,104202382255290736,1509.5160924721313,1410.142783530115
8805,99566408221961358,99566408217116828,1565.787329052267,1477.3776936164975
8806,100205576307813373,99566408217955692,1571.82941364291,1496.927743175592
8807,99566408221114231,100205576307813373,1496.3553484131521,1584.990157701889
8808,100205576307813373,99566408222831088,1601.1832628170037,1572.990480499078
8809,105397399468432537,100205576307813373,1409.511733426198,1609.4428510141831
8810,100205576307813373,100205576309502431,1618.0677155536366,1427.6172450868573
8811,99566408217116828,100205576307813373,1467.5243580972187,1627.9210510729154
8812,100205576307813373,105397404796640412,1606.4607407176181,1525.8580911539236
8813,99566408221961358,100205576307813373,1551.651898802128,1620.5961709677572
8814,99566408217116828,99566408221114231,1452.8490350627699,1511.030671447601
8815,99566408217955692,99566408221114231,1513.5768505581539,1494.3815640650391
8816,105397399468432537,99566408217955692,1398.16575702262,1524.9228269617317
8817,99566408217955692,100205576309502431,1536.5553390503892,1415.9847329982
8818,104202382255290736,99566408217955692,1431.7203186021363,1514.9778039783678
8819,99566408217955692,99566408217116828,1528.146780128356,1439.6800589127815
8820,99566408217955692,105397404796640412,1544.0413836305597,1509.96348765172
8821,99566408221961358,99566408217955692,1535.3014776711607,1560.391804761527
8822,99566408221114231,99566408222831088,1481.941105700406,1585.4309388637112
8823,99566408221114231,105397399468432537,1462.1561789394486,1417.9506837835775
8824,100205576309502431,99566408221114231,1402.0985775694755,1476.042334368173
8825,99566408222831088,99566408217955692,1568.2798363229529,1577.5429073022854
8826,105397404796640412,99566408221961358,1527.1282809301017,1518.136684392779
8827,104202382255290736,99566408221961358,1419.6198544008466,1530.2371485940687
8828,100205576307813373,99566408221114231,1598.2984830699377,1498.3400222659925
8829,105536643047197642,98767991949608898,1513.6507999673297,1530.3700639336403
8830,99566406064558732,98767991949608898,1568.5449809654428,1515.4388834546978
8831,98767991949608898,99566406069969565,1525.0682610702129,1359.3775661916695
8832,103495716886587312,103495716836203404,1511.9625141251656,1464.221979074516
8833,103495716836203404,102235771678061291,1481.6895117367792,1478.711329800682
8834,99566406066182955,103495716836203404,1488.029171717739,1465.2232987487669
8835,103495716836203404,101422616509070746,1452.1862626711822,1543.3512753995276
8836,105536643047197642,103495716836203404,1494.8494174424582,1470.9876451960538
8837,99566406064558732,103495716836203404,1580.1667653464924,1459.3658608150042
8838,99566406069969565,103495716836203404,1347.8591494291268,1470.884277577547
8839,103495716886587312,99566406065437842,1527.4684104012106,1485.7238791250275
8840,102235771678061291,103495716886587312,1496.9420518242916,1509.237688377601
8841,103495716886587312,99566406066182955,1492.2622114142987,1505.0046486810415
8842,101422616509070746,103495716886587312,1557.0153490797452,1478.598137734081
8843,103495716886587312,105536643047197642,1495.3459914930165,1478.1015636835227
8844,103495716886587312,99566406064558732,1483.1763352981816,1592.3364215413274
8845,99566406069969565,103495716886587312,1337.7936586242606,1493.2418261030477
8846,99566406065437842,102235771678061291,1470.2403156122875,1512.4256153370316
8847,99566406065437842,99566406066182955,1487.835950718883,1487.4090135744461
8848,101422616509070746,98767991949608898,1571.548263717588,1510.53534643237
8849,99566406066182955,98767991949608898,1472.4724504608555,1525.4719095459607
8850,98767991949608898,102235771678061291,1540.8713877177127,1497.0261371652796
8851,98767991949608898,99566406065437842,1522.4478107264206,1506.259527710175
8852,105536643047197642,99566406065437842,1495.3954541945411,1488.9656371991566
8853,99566406065437842,99566406064558732,1509.5903739976693,1571.7116847428147
8854,99566406069969565,99566406065437842,1329.1177794650482,1518.2662531568817
8855,99566406066182955,102235771678061291,1489.6013108127638,1479.8972768133713
8856,101422616509070746,102235771678061291,1583.4228304337498,1468.0227100972095
8857,102235771678061291,105536643047197642,1453.2806698671511,1510.1374944245995
8858,99566406064558732,102235771678061291,1550.4595961911539,1474.532758418812
8859,99566406069969565,102235771678061291,1319.448947819475,1484.201590064385
8860,99566406066182955,101422616509070746,1509.8199042997505,1563.204236946763
8861,101422616509070746,99566406065437842,1577.146229896265,1504.32426020738
8862,105536643047197642,99566406066182955,1526.1228688629299,1493.8345298614202
8863,99566406069969565,99566406066182955,1310.8669863387747,1502.4164913421205
8864,101422616509070746,105536643047197642,1590.8132648985072,1512.4558338606876
8865,101422616509070746,99566406064558732,1572.9632214402216,1568.3096396494395
8866,99566406069969565,101422616509070746,1305.0710013522935,1578.7592064267028
8867,99566406064558732,105536643047197642,1549.7594083308368,1531.0060651792903
8868,105536643047197642,99566406069969565,1537.8561861478897,1298.220880383694
8869,99566406069969565,99566406064558732,1292.1308372327178,1555.849451481813
8870,98767991949608898,103495716836203404,1504.0905042977604,1489.2415840062072
8871,103495716886587312,98767991949608898,1477.7412638899484,1519.5910665108597
8872,99566406066182955,99566406064558732,1488.8579518119618,1569.4079910119717
8873,99566406065437842,101422616509070746,1523.7006161880508,1559.3828504460319
8874,105536643047197642,99566406065437842,1553.2046585308706,1508.35214380507
8875,99566406065437842,99566406069969565,1515.5081172253228,1284.974863812465
8876,103495716886587312,99566406064558732,1459.930428814797,1587.218826087123
8877,99566406064558732,103495716886587312,1602.7994212806875,1444.3498336212326
8878,103495716886587312,99566406064558732,1478.59454875869,1568.55470614323
8879,101422616509070746,103495716886587312,1571.728045986365,1466.2493532183569
8880,103495716886587312,101422616509070746,1486.9628957640382,1551.0145034406837
8881,101422616509070746,103495716886587312,1570.639428259918,1467.3379709448038
8882,103495716886587312,101422616509070746,1450.2706870527634,1587.7067121519585
8883,101422616509070746,103495716886587312,1554.679006171415,1483.2983930333069
8884,99566406066182955,105536643047197642,1475.78780476673,1566.2748055761024
8885,105536643047197642,99566406066182955,1578.1994552778256,1463.8631550650068
8886,99566406066182955,105536643047197642,1447.4879445288298,1594.5746658140026
8887,105536643047197642,99566406066182955,1560.9807007354866,1481.0819096073458
8888,99566406066182955,105536643047197642,1462.5058432273352,1579.5567671154972
8889,105536643047197642,101422616509070746,1562.4130578648862,1571.822715422026
8890,101422616509070746,105536643047197642,1587.389490595629,1546.8462826912832
8891,105536643047197642,101422616509070746,1525.6342649174217,1608.6015083694906
8892,101422616509070746,105536643047197642,1578.9768452997162,1555.258927987196
8893,105536643047197642,101422616509070746,1532.8947633551736,1601.3410099317387
8894,99566408217955692,100205576307813373,1562.4976014586448,1613.3437889135782
8895,99566406064558732,103495716886587312,1548.70546019542,1503.1476389811169
8896,103495716886587312,99566406064558732,1521.233711874052,1530.619387302485
8897,99566406065437842,99566406066182955,1487.8749900285814,1490.1389704240767
8898,99566406066182955,99566406065437842,1465.9825824122825,1512.0313780403756
8899,102235771678061291,99566406066182955,1467.3633419527384,1482.820830523929
8900,102235771678061291,101422616509070746,1457.2445745541884,1611.4597773302887
8901,105536643047197642,102235771678061291,1513.4649751400639,1476.674362769298
8902,102235771678061291,99566406064558732,1463.1388504080533,1544.1548996637298
8903,102235771678061291,99566406069969565,1471.5849023294857,1276.5288118910325
8904,101422616509070746,99566406066182955,1621.792374377968,1472.48823347625
8905,99566406066182955,105536643047197642,1458.3665809786771,1527.5866276376366
8906,99566406064558732,99566406066182955,1524.2825804617603,1478.2389001806466
8907,99566406069969565,99566406066182955,1268.8980656743604,1485.8696463973188
8908,99566406064558732,99566406065437842,1507.7186254605103,1528.5953330416255
8909,105536643047197642,101422616509070746,1515.8216805634643,1633.5573214521403
8910,101422616509070746,99566406069969565,1637.051072347289,1265.4043147792117
8911,105536643047197642,99566406064558732,1531.448588729467,1492.0917172945076
8912,99566406069969565,105536643047197642,1259.715414557692,1537.1374889509868
8913,99566406064558732,99566406069969565,1498.7443324622168,1253.0627993899827
8914,102235771678061291,103495716836203404,1488.3973232841506,1472.4291630515422
8915,102235771678061291,103495716886587312,1473.90500851189,1535.7260266463127
8916,99566406065437842,99566406066182955,1542.6376012573492,1471.8273781815951
8917,99566406066182955,99566406065437842,1491.0438966217857,1523.4210828171585
8918,99566406065437842,99566406066182955,1497.1909977926307,1517.2739816463136
8919,99566406064558732,101422616509070746,1488.797194983308,1646.9982098261978
8920,99566406066182955,99566406065437842,1532.3501547419428,1482.1148246970015
8921,103495716836203404,99566406065437842,1488.8750887415222,1465.6688990070215
8922,99566406069969565,103495716886587312,1247.8076799163987,1540.9811461198967
8923,104202382255290736,99566408222831088,1442.0765944012753,1545.8230963225242
8924,99566408222831088,99566408217116828,1557.0816305192284,1428.4215247160773
8925,99566408222831088,105397404796640412,1571.7056351917477,1512.5042762575824
8926,99566408221961358,99566408222831088,1548.1378259597036,1553.8049578261127
8927,100205576309502431,105397399468432537,1386.8280878933226,1433.2211734597304
8928,105397399468432537,104202382255290736,1417.6288923790212,1457.6688754819845
8929,99566408217116828,105397399468432537,1443.9246654344156,1402.125751660683
8930,105397404796640412,105397399468432537,1523.5855373540492,1391.0444905642162
8931,105397399468432537,99566408221961358,1413.8231384942285,1525.3591780296913
8932,99566408222831088,100205576309502431,1562.657398589537,1377.9756471298983
8933,100205576309502431,104202382255290736,1365.5826186605445,1470.0619039513383
8934,105397404796640412,100205576309502431,1532.7725582765956,1356.395597737998
8935,100205576309502431,99566408221961358,1347.6162028699234,1534.138572897766
8936,99566408217116828,104202382255290736,1429.1260642037778,1484.8605051819761
8937,104202382255290736,105397404796640412,1503.053055810128,1514.5800076484438
8938,99566408221961358,104202382255290736,1516.7108396242736,1520.4807890836203
8939,105397404796640412,99566408217116828,1526.7221884189344,1416.9838834332872
8940,99566408217116828,99566408221961358,1405.4543734733181,1528.2403495842427
8941,99566408221961358,105397404796640412,1512.170436123848,1542.792101879329
8942,104202382255290736,105397404796640412,1537.5068529556202,1525.7660380073291
8943,99566408217116828,100205576309502431,1386.8151623425042,1366.2554140007373
8944,105397404796640412,104202382255290736,1510.3065167989494,1552.966374164
8945,105397399468432537,99566408222831088,1436.2865959416138,1540.1939411421517
8946,99566408221114231,105397404796640412,1482.8908818981274,1525.7556571668144
8947,99566408222831088,100205576307813373,1559.513707592078,1594.024022463652
8948,100205576307813373,105397399468432537,1603.2210561828597,1427.0895622224061
8949,100205576309502431,100205576307813373,1359.740938317069,1609.735531866528
8950,104202382255290736,100205576307813373,1571.5576707466514,1591.1442352838765
8951,100205576307813373,99566408217116828,1566.6877183941176,1411.271679232263
8952,105397404796640412,100205576307813373,1511.6319753864366,1580.8114001744955
8953,100205576307813373,99566408221961358,1561.6908617451206,1531.290974553223
8954,99566408221114231,99566408217955692,1470.4940718051744,1574.8944115515978
8955,99566408217955692,99566408222831088,1558.1865663013275,1576.2215528423483
8956,99566408221961358,99566408221114231,1544.519405212033,1457.2656411463643
8957,99566408217955692,105397399468432537,1568.4204172700295,1416.8557112537042
8958,99566408217955692,104202382255290736,1584.5648892052495,1555.4131988114314
8959,99566408217116828,99566408217955692,1402.6501678434524,1593.1864005940602
8960,105397404796640412,99566408217955692,1499.3202033375296,1605.4981726429671
8961,99566408217955692,99566408221961358,1618.7184801684948,1531.2990976865053
8962,102235771678061291,99566406065437842,1489.5257926829356,1450.0481148359759
8963,105397399468432537,99566408221114231,1402.7083109473908,1471.4130414526776
8964,99566408221114231,100205576309502431,1450.440422945043,1380.7135568247036
8965,104202382255290736,99566408221114231,1566.7209417223896,1439.1326800340848
8966,99566408221114231,99566408217116828,1453.4587460482257,1388.3241018293115
8967,100205576309502431,99566408217955692,1374.2300653945426,1625.2019715986557
8968,104202382255290736,105397404796640412,1586.122604104914,1479.9185409550055
8969,99566408222831088,99566408221114231,1586.7922075333438,1442.8880913572302
8970,104202382255290736,105397404796640412,1555.006560290397,1511.0345847695226
8971,102235771678061291,98767991949608898,1506.906904049223,1502.2099551445724
8972,98767991949608898,99566406066182955,1487.5944911967106,1546.9656186898046
8973,98767991949608898,101422616509070746,1478.4601921962067,1656.1325088267017
8974,98767991949608898,105536643047197642,1465.136980039034,1550.4607011081596
8975,98767991949608898,99566406064558732,1482.2248919739832,1471.7092830483587
8976,99566406069969565,98767991949608898,1241.2167614803373,1488.8158104100446
8977,103495716836203404,103495716886587312,1475.2568313709546,1554.5994034904643
8978,99566406065437842,103495716836203404,1435.2069862412413,1490.0979599656891
8979,102235771678061291,103495716836203404,1490.133426947439,1506.8714370674732
8980,99566406065437842,98767991949608898,1453.6563563631776,1470.3664402881084
8981,103495716836203404,99566406066182955,1492.7096894541748,1561.127366303103
8982,103495716836203404,105536643047197642,1479.3449958164351,1563.8253947458993
8983,103495716836203404,99566406069969565,1453.824818260932,1266.7369390358404
8984,99566406065437842,103495716886587312,1474.1784267866394,1534.0773330670024
8985,103495716886587312,102235771678061291,1548.0643640467292,1476.1463959677121
8986,99566406066182955,103495716886587312,1576.5260761261222,1532.66565422371
8987,101422616509070746,103495716886587312,1666.6744940563256,1522.123668994086
8988,105536643047197642,103495716886587312,1577.914128740027,1508.0349349999583
8989,105397404796640412,104202382255290736,1490.0559465555584,1575.985198504361
8990,99566406064558732,103495716886587312,1489.3760720832524,1490.3681459650645
8991,101422616509070746,103495716836203404,1673.938874792029,1446.5604375252285
8992,98767991949608898,103495716886587312,1455.2865366222516,1505.4480496309213
8993,99566406064558732,103495716836203404,1503.4142601897302,1432.5222494187508
8994,104202382255290736,99566408221961358,1548.9153011153028,1558.3689950755636
8995,100205576307813373,99566408221961358,1545.5378887929305,1574.5219680277537
8996,99566408221961358,100205576307813373,1589.1902896375504,1530.8695671831338
8997,103495716836203404,98767991949608898,1449.5690859962476,1438.2397000447547
8998,100205576307813373,99566408221961358,1510.860802969985,1609.1990538506993
8999,99566408221961358,100205576307813373,1578.5818566735932,1541.478000147091
9000,100205576307813373,99566408221961358,1520.0313442932409,1600.0285125274434
9001,104202382255290736,99566408217955692,1568.3730425149265,1605.744230199032
9002,99566408217955692,104202382255290736,1627.1726299863278,1546.9446427276307
9003,104202382255290736,99566408217955692,1576.3901503415136,1597.727122372445
9004,99566408217955692,104202382255290736,1572.2550667269638,1601.862205986995
9005,99566408217955692,104202382255290736,1589.6152350463876,1584.5020376675711
9006,99566408221961358,99566408222831088,1583.4192528859442,1603.401467174843
9007,99566408221961358,104202382255290736,1607.494048766703,1560.4272417868124
9008,99566408222831088,99566408221961358,1579.6841596210022,1631.2113563205437
9009,99566408221961358,99566408222831088,1651.677852264057,1559.2176636774889
9010,104202382255290736,99566408221961358,1590.5895657000844,1621.515528350785
9011,99566408222831088,99566408221961358,1539.4755135053417,1641.257678522932
9012,104202382255290736,99566408221961358,1576.906516350793,1654.9407278722235
9013,99566408222831088,99566408221961358,1528.6053991867934,1665.8108421907718
9014,99566408221961358,104202382255290736,1677.803726925025,1564.9136316165398
9015,105550026570060790,105550051809743868,1442.2648308369633,1488.933888757844
9016,105550026570060790,105550054006182911,1428.271195774883,1500.056667495672
9017,105550059790656435,105550026570060790,1591.2384640616665,1418.9178142953015
9018,105550042327365041,105550047979361273,1542.51008047514,1520.9092261392427
9019,105550054006182911,105550042327365041,1486.0020471555276,1556.5647008152844
9020,105550051809743868,105550042327365041,1508.0096522091333,1537.488937363995
9021,105550059790656435,105550042327365041,1572.782766592014,1555.9446348336473
9022,105550049871017396,105550047979361273,1484.292152416345,1535.9152835942527
9023,105550054006182911,105550047979361273,1504.2849527852657,1517.6323779645147
9024,105550049871017396,105550026570060790,1497.3165870241958,1405.8933796874508
9025,105550051809743868,105550047979361273,1492.4526818309557,1533.1893483426923
9026,105550049871017396,105550042327365041,1483.99117029608,1569.270051561763
9027,105550026570060790,105550047979361273,1395.506621987541,1543.576106042602
9028,105550036134585264,105550059790656435,1514.021683354592,1553.2364245035276
9029,105550033967461806,105550059790656435,1511.0259481296237,1534.4561990198358
9030,105550054006182911,105550033967461806,1520.5953481453394,1494.71555276955
9031,105550051809743868,105550033967461806,1508.5568894152752,1478.6113451852304
9032,105550033967461806,105550049871017396,1462.8590754885033,1499.7434399928072
9033,105550033967461806,105550047979361273,1482.5107689021984,1523.924412628907
9034,105550042327365041,105550033967461806,1581.3556654726326,1470.4251549913288
9035,105550033967461806,105550026570060790,1451.0275269694484,1414.9042500094213
9036,105550036134585264,105550054006182911,1498.3243756866127,1536.2926558133186
9037,105550036134585264,105550051809743868,1482.7954641596657,1524.0858009422222
9038,105550036134585264,105550049871017396,1467.5753288233632,1514.9635753291097
9039,105550047979361273,105550036134585264,1537.3519574266295,1454.1477840256407
9040,105550042327365041,105550036134585264,1591.7459807724872,1443.757468725786
9041,105550047979361273,105550059790656435,1521.2186059116327,1550.5895505348326
9042,105550026570060790,105550036134585264,1400.2299436085395,1458.4317751266678
9043,105550042327365041,105550026570060790,1599.722947076755,1392.2529773042718
9044,105550051809743868,105550049871017396,1507.6658034349232,1531.3835728364088
9045,105550024238752685,105550049871017396,1440.4722501933225,1510.4017604272626
9046,105550049871017396,105550059790656435,1496.244266609758,1564.7470443523373
9047,105550033967461806,105550036134585264,1435.3684535873704,1474.090848508746
9048,105550024238752685,105550042327365041,1426.7621760405593,1613.433021229518
9049,105550042327365041,105550024238752685,1625.650756515007,1414.5444407550704
9050,105550024238752685,105550042327365041,1403.563109208304,1636.6320880617734
9051,105550042327365041,105550024238752685,1611.2637159872295,1428.931481282848
9052,105550024238752685,105550042327365041,1420.6337505040253,1619.561446766052
9053,105550049871017396,105550024238752685,1467.102198915496,1449.7758181982872
9054,105550049871017396,105550024238752685,1441.9063261312554,1474.971690982528
9055,105550024238752685,105550049871017396,1496.6944874427145,1420.1835296710688
9056,105550049871017396,105550024238752685,1439.6511161203996,1477.2269009933837
9057,105550054006182911,105550042327365041,1517.9370009400936,1637.917101639277
9058,105550042327365041,105550054006182911,1605.94363210958,1549.9104704697907
9059,105550054006182911,105550042327365041,1529.7478911621467,1626.106211417224
9060,105550054006182911,105550049871017396,1509.6893503525343,1459.709656930012
9061,105550042327365041,105550054006182911,1604.9370404052413,1530.858521364517
9062,105550051809743868,105550049871017396,1480.3739888763723,1487.0014714885629
9063,105550049871017396,105550051809743868,1510.5437167285836,1456.8317436363516
9064,105550051809743868,105550049871017396,1484.5127567956943,1482.862703569241
9065,105550049871017396,105550051809743868,1466.9386907571763,1500.4367696077588
9066,105550051809743868,105550049871017396,1482.8988884442826,1484.4765719206525
9067,105550054006182911,105550033967461806,1548.4235209162011,1417.8034540356862
9068,105550054006182911,105550033967461806,1563.8029783165955,1402.4239966352918
9069,105550033967461806,105550054006182911,1388.8335981919254,1577.393376759962
9070,105550054006182911,105550033967461806,1553.472686541338,1412.7542884105494
9071,105550054006182911,105550033967461806,1531.324908182098,1434.9020667697894
9072,105550059790656435,105550054006182911,1547.2126282412607,1548.8593242931745
9073,105550051809743868,105550059790656435,1469.827274097497,1560.2842425880465
9074,105550051809743868,105550054006182911,1457.4053323047492,1561.2812660859222
9075,105550054006182911,105550042327365041,1547.2811748118186,1618.937131679345
9076,105550059790656435,105550024238752685,1540.5305461673518,1496.9805974140784
9077,105550054006182911,105550024238752685,1528.9807973989978,1515.2809748268992
9078,105550051809743868,105550024238752685,1476.0462220986938,1496.6400850329546
9079,105550059790656435,105550033967461806,1519.8107051436893,1455.6219077934518
9080,105550033967461806,105550054006182911,1442.9508853919117,1541.6518198005379
9081,105550051809743868,105550033967461806,1458.5267185879927,1460.4703889026127
9082,105550049871017396,105550033967461806,1467.372802305617,1477.5741585176484
9083,105550047979361273,105550033967461806,1503.219210662383,1495.5735537668982
9084,105550042327365041,105550033967461806,1629.483319953607,1485.0273654926361
9085,105550026570060790,105550033967461806,1412.4266653540046,1464.8536774429033
9086,105550059790656435,105550036134585264,1501.7172975357732,1492.184256116662
9087,105550054006182911,105550036134585264,1523.389024001024,1510.447051916176
9088,105550024238752685,105550054006182911,1513.869491092608,1506.1596179413705
9089,105550036134585264,105550049871017396,1492.4735104820186,1485.3463437397743
9090,105550036134585264,105550047979361273,1508.9682105331658,1486.7245106112357
9091,105550036134585264,105550042327365041,1498.3057642881208,1640.145766198652
9092,105550026570060790,105550036134585264,1400.3029200198373,1510.4295096222882
9093,105550033967461806,105550036134585264,1482.9405656664876,1492.3426213987038
9094,105550024238752685,105550059790656435,1497.310089999095,1518.2766986292863
9095,105550051809743868,105550024238752685,1444.305377196691,1511.5314313903966
9096,105550049871017396,105550024238752685,1470.549933596712,1526.327841533459
9097,105550047979361273,105550024238752685,1472.5404532585092,1540.5118988861855
9098,105550042327365041,105550024238752685,1651.6792286880132,1528.9784363968242
9099,105550024238752685,105550026570060790,1539.3095607056641,1389.9717957109974
9100,105550033967461806,105550024238752685,1469.5139141039353,1552.7362122682164
9101,105550036134585264,105550024238752685,1511.0961712379974,1533.9826624289228
9102,105550026570060790,105550042327365041,1416.1651805763565,1625.485843822654
9103,105550026570060790,105550047979361273,1434.7388106308865,1453.9668232039792
9104,105550051809743868,105550036134585264,1463.3438686908614,1492.057679743827
9105,105550051809743868,105550026570060790,1446.0295255263195,1452.0531537954284
9106,105550026570060790,105550049871017396,1468.9041581395431,1453.6989292525973
9107,105550024238752685,105550049871017396,1546.3498890779047,1441.3317026036154
9108,105550047979361273,105550024238752685,1474.1237115200267,1526.193000761857
9109,105550042327365041,105550024238752685,1605.0337911600595,1546.6450534244516
9110,105550026570060790,105550024238752685,1456.4256833186357,1559.123528245359
9111,105550024238752685,105550033967461806,1539.0859859751347,1489.5514563741597
9112,105550024238752685,105550036134585264,1552.9333829867728,1478.210282732189
9113,105550059790656435,105550051809743868,1498.9967336664781,1465.3094904891277
9114,105550054006182911,105550051809743868,1488.2870211246147,1483.1820873058834
9115,105550059790656435,105550049871017396,1480.3652795978585,1459.963156672235
9116,105550054006182911,105550049871017396,1502.9855408732767,1445.264636923573
9117,105550059790656435,105550054006182911,1465.4055117500425,1517.9453087210927
9118,105550059790656435,105550047979361273,1449.8069154410657,1489.7223078290035
9119,105550049871017396,105550051809743868,1463.0039003601953,1465.4428238692612
9120,105550059790656435,105550026570060790,1434.1116840984962,1472.1209146612052
9121,105550042327365041,105550047979361273,1615.910258204526,1478.8458407845371
9122,105550049871017396,105550042327365041,1453.6235359631646,1625.2906226015566
9123,105550051809743868,105550042327365041,1488.3252007352573,1602.4082457355605
9124,105550054006182911,105550026570060790,1531.847169584245,1458.219053798053
9125,105550059790656435,105550042327365041,1425.3078066203436,1611.212123213713
9126,105550049871017396,105550047979361273,1470.783029847607,1461.6863469000948
9127,105550051809743868,105550047979361273,1471.1008344745883,1478.9107131607639
9128,105550054006182911,105550047979361273,1513.428046423991,1497.3298363210179
9129,105550042327365041,105550054006182911,1622.8242493730345,1501.8159202646696
9130,102747101565183056,100205573495116443,1458.1144088776014,1595.2001769106075
9131,100205573495116443,100205573496804586,1615.70895649479,1523.7897164073918
9132,99566404579461230,100205573495116443,1460.998094313867,1625.3928661587001
9133,99566404579461230,100205573495116443,1452.0501580483212,1634.340802424246
9134,99566404579461230,100205573495116443,1439.6013545686164,1646.7896059039508
9135,100725845022060229,100205573495116443,1513.7873260297997,1624.0625846642827
9136,100205573495116443,100725845022060229,1635.1481522887455,1502.701758405337
9137,100725845022060229,100205573495116443,1535.4319745745127,1602.4179361195697
9138,100205573495116443,102747101565183056,1612.129992304738,1448.4023526924332
9139,100725845022060229,100725845018863243,1515.3741914499415,1613.0809288820205
9140,98767991853197861,100205573495116443,1498.1252268114392,1590.169772743942
9141,100205573496804586,98767991853197861,1538.6099679821193,1483.3049752367117
9142,98767991853197861,100205573495116443,1514.4626249205357,1559.012123060118
9143,100205573496804586,99566404579461230,1518.1699938907984,1460.0413286599373
9144,100205573496804586,99566404579461230,1499.5177707778273,1478.6935517729084
9145,99566404579461230,100205573496804586,1456.1303177765576,1522.0810047741782
9146,100725845022060229,100205573496804586,1531.683013259243,1505.7721829648767
9147,100205573496804586,100725845022060229,1490.9632135301943,1546.4919826939254
9148,100725845022060229,100205573496804586,1518.6885212959962,1518.7666749281234
9149,102747101565183056,100205573496804586,1467.599161447213,1499.5698661733436
9150,102747101565183056,100205573496804586,1453.0673252486429,1514.1017023719137
9151,100205573496804586,102747101565183056,1485.9284383244187,1481.2405892961378
9152,100205573495116443,98767991853197861,1572.9717129702603,1500.5030350103934
9153,100205573496804586,100205573495116443,1505.8551174878653,1553.0450338068138
9154,105505619546859895,100725845018863243,1417.0364588628088,1625.4567325213334
9155,98767991853197861,105505619546859895,1518.845784771069,1398.6937091021332
9156,98767991853197861,100205573496804586,1502.2478210640904,1522.453081194844
9157,100205573495116443,100725845018863243,1540.3322563456004,1638.1695099825467
9158,100725845018863243,100205573495116443,1649.779371530125,1528.7223947980222
9159,102747101565183056,100725845018863243,1516.0481163161385,1614.9718445101244
9160,98767991853197861,100725845018863243,1491.2641619549167,1625.955503619298
9161,98767991853197861,100725845018863243,1513.1737983533064,1604.0458672209083
9162,98767991853197861,100725845018863243,1543.3116906335194,1573.9079749406953
9163,100205573495116443,105505619546859895,1538.9991013352003,1388.417002564955
9164,105505619546859895,100205573495116443,1410.947678582637,1516.4684253175183
9165,100205573495116443,105505619546859895,1533.3954587235578,1394.0206451765976
9166,100205573496804586,105505619546859895,1532.7939969568538,1383.6797294145877
9167,100205573495116443,100205573496804586,1549.3677604132668,1516.8216952671448
9168,105505619546859895,100205573496804586,1405.5276470070633,1494.9737776746692
9169,105505619546859895,99566404579461230,1423.8416470563586,1437.8163177272622
9170,99566404579461230,105505619546859895,1453.173107192307,1408.4848575913138
9171,105505619546859895,99566404579461230,1387.554900984344,1474.103063799277
9172,100725845022060229,105505619546859895,1528.9209050841202,1377.32251719622
9173,105505619546859895,100725845022060229,1399.892151222114,1506.351271058226
9174,100725845022060229,105505619546859895,1523.2191609698682,1383.024261310472
9175,105505619546859895,102747101565183056,1372.8674657163529,1526.2049119102576
9176,105505619546859895,102747101565183056,1395.5035470893192,1503.5688305372912
9177,102747101565183056,105505619546859895,1520.3357081521933,1378.736669474417
9178,105505619546859895,98767991853197861,1369.7954199221185,1552.252940185818
9179,105505619546859895,98767991853197861,1393.502120947859,1528.5462391600774
9180,100205573496804586,105505619546859895,1512.1570882493268,1376.3188103732016
9181,98767991853197861,100205573496804586,1503.4149556999043,1537.2883717094999
9182,99566404581868574,102747101565183056,1413.1364771752476,1538.3038863604468
9183,100725845022060229,99566404579461230,1504.972229337541,1492.3499954316042
9184,102747101565183056,100725845018863243,1516.7547564023475,1595.4571048987946
9185,100725845018863243,102747101565183056,1566.1116581886088,1546.1002031125333
9186,102747101565183056,100725845018863243,1523.4810188501883,1588.7308424509536
